time (seconds),Sweep 0_Membrane Potential (mV),Sweep 1_Membrane Potential (mV),Sweep 2_Membrane Potential (mV),Sweep 3_Membrane Potential (mV),Sweep 4_Membrane Potential (mV),Sweep 5_Membrane Potential (mV),Sweep 6_Membrane Potential (mV),Sweep 7_Membrane Potential (mV),Sweep 8_Membrane Potential (mV)
1.4126,-61.34033203125,-61.981201171875,-62.07275390625,-63.385009765625,-63.140869140625,-63.995361328125,-63.90380859375,-63.018798828125,-62.652587890625
1.4128,-61.767578125,-61.82861328125,-62.1337890625,-63.17138671875,-62.8662109375,-63.41552734375,-63.720703125,-62.896728515625,-62.896728515625
1.413,-61.859130859375,-61.58447265625,-62.103271484375,-62.98828125,-62.98828125,-63.720703125,-63.4765625,-62.98828125,-63.140869140625
1.4132,-61.553955078125,-61.34033203125,-62.07275390625,-63.018798828125,-62.957763671875,-63.53759765625,-63.629150390625,-62.92724609375,-62.98828125
1.4134,-61.279296875,-61.5234375,-62.07275390625,-63.262939453125,-62.744140625,-63.17138671875,-63.8427734375,-62.98828125,-62.98828125
1.4136,-61.614990234375,-61.614990234375,-62.255859375,-63.4765625,-62.68310546875,-63.812255859375,-64.0869140625,-62.98828125,-62.68310546875
1.4138000000000002,-61.279296875,-61.4013671875,-62.042236328125,-63.41552734375,-63.140869140625,-63.629150390625,-64.056396484375,-62.98828125,-62.744140625
1.4140000000000001,-61.58447265625,-61.737060546875,-62.103271484375,-63.3544921875,-63.018798828125,-63.690185546875,-63.90380859375,-62.92724609375,-62.652587890625
1.4142000000000001,-61.309814453125,-61.614990234375,-62.225341796875,-63.201904296875,-62.713623046875,-63.751220703125,-63.5986328125,-63.232421875,-62.896728515625
1.4144,-61.614990234375,-61.82861328125,-62.286376953125,-63.1103515625,-62.835693359375,-63.96484375,-63.751220703125,-63.507080078125,-62.68310546875
1.4146,-61.492919921875,-61.58447265625,-62.469482421875,-62.8662109375,-63.17138671875,-63.4765625,-64.056396484375,-63.4765625,-62.56103515625
1.4148,-61.309814453125,-61.431884765625,-62.5,-63.4765625,-63.140869140625,-63.78173828125,-63.96484375,-63.232421875,-62.6220703125
1.415,-61.6455078125,-61.82861328125,-62.225341796875,-62.98828125,-62.744140625,-63.90380859375,-63.96484375,-63.140869140625,-62.744140625
1.4152,-61.5234375,-61.82861328125,-62.01171875,-62.98828125,-62.713623046875,-63.568115234375,-64.0869140625,-63.17138671875,-62.896728515625
1.4154,-61.09619140625,-61.767578125,-62.042236328125,-62.98828125,-62.591552734375,-63.568115234375,-63.8427734375,-63.323974609375,-63.04931640625
1.4156,-61.492919921875,-61.737060546875,-62.042236328125,-62.957763671875,-63.018798828125,-63.873291015625,-63.8427734375,-63.385009765625,-63.262939453125
1.4158000000000002,-61.6455078125,-61.676025390625,-62.408447265625,-63.079833984375,-63.41552734375,-63.96484375,-63.78173828125,-63.4765625,-63.29345703125
1.4160000000000001,-61.676025390625,-61.492919921875,-61.981201171875,-63.17138671875,-63.140869140625,-63.5986328125,-63.96484375,-63.079833984375,-63.018798828125
1.4162000000000001,-61.370849609375,-61.798095703125,-62.225341796875,-63.323974609375,-63.232421875,-63.4765625,-63.507080078125,-63.262939453125,-62.835693359375
1.4164,-61.309814453125,-61.798095703125,-62.31689453125,-63.446044921875,-62.98828125,-63.4765625,-63.96484375,-63.5986328125,-62.896728515625
1.4166,-61.309814453125,-61.431884765625,-62.07275390625,-63.507080078125,-63.018798828125,-63.65966796875,-63.78173828125,-63.41552734375,-62.896728515625
1.4168,-61.309814453125,-61.370849609375,-61.8896484375,-63.262939453125,-62.80517578125,-63.873291015625,-63.629150390625,-62.92724609375,-63.018798828125
1.417,-61.676025390625,-61.737060546875,-62.31689453125,-63.018798828125,-62.744140625,-63.812255859375,-63.873291015625,-63.385009765625,-63.17138671875
1.4172,-61.614990234375,-61.8896484375,-61.8896484375,-62.98828125,-62.68310546875,-63.65966796875,-63.90380859375,-62.98828125,-63.140869140625
1.4174,-61.8896484375,-61.58447265625,-62.408447265625,-63.018798828125,-62.6220703125,-63.4765625,-63.873291015625,-63.201904296875,-62.8662109375
1.4176,-61.676025390625,-61.46240234375,-61.920166015625,-63.29345703125,-62.744140625,-63.4765625,-63.720703125,-63.41552734375,-63.201904296875
1.4178000000000002,-61.767578125,-61.4013671875,-62.286376953125,-63.079833984375,-62.92724609375,-63.4765625,-64.056396484375,-63.1103515625,-63.385009765625
1.4180000000000001,-61.798095703125,-61.70654296875,-62.225341796875,-63.3544921875,-63.018798828125,-63.507080078125,-64.117431640625,-63.751220703125,-62.98828125
1.4182000000000001,-61.676025390625,-62.07275390625,-61.8896484375,-63.1103515625,-62.957763671875,-63.53759765625,-63.934326171875,-63.507080078125,-63.079833984375
1.4184,-61.676025390625,-61.981201171875,-61.95068359375,-63.079833984375,-63.04931640625,-63.446044921875,-63.78173828125,-63.17138671875,-62.957763671875
1.4186,-61.58447265625,-62.19482421875,-62.07275390625,-63.29345703125,-62.713623046875,-63.323974609375,-63.690185546875,-63.29345703125,-63.323974609375
1.4188,-61.5234375,-62.01171875,-62.19482421875,-63.201904296875,-62.591552734375,-63.323974609375,-63.8427734375,-63.629150390625,-62.957763671875
1.419,-61.370849609375,-62.042236328125,-61.859130859375,-62.98828125,-62.591552734375,-63.262939453125,-64.117431640625,-63.385009765625,-63.262939453125
1.4192,-61.4013671875,-61.8896484375,-61.920166015625,-63.323974609375,-62.591552734375,-63.41552734375,-64.3310546875,-63.201904296875,-63.3544921875
1.4194,-61.34033203125,-61.82861328125,-62.1337890625,-63.232421875,-63.018798828125,-63.5986328125,-64.208984375,-63.3544921875,-62.957763671875
1.4196,-61.279296875,-61.8896484375,-62.286376953125,-62.92724609375,-62.68310546875,-63.8427734375,-64.0869140625,-63.65966796875,-63.1103515625
1.4198000000000002,-61.58447265625,-61.920166015625,-62.103271484375,-63.385009765625,-62.835693359375,-63.812255859375,-63.934326171875,-63.507080078125,-63.29345703125
1.4200000000000002,-61.82861328125,-62.1337890625,-61.859130859375,-63.17138671875,-62.957763671875,-63.751220703125,-63.78173828125,-63.507080078125,-63.04931640625
1.4202000000000001,-61.614990234375,-61.920166015625,-61.737060546875,-63.018798828125,-63.018798828125,-63.41552734375,-63.90380859375,-63.232421875,-62.98828125
1.4204,-61.614990234375,-61.737060546875,-61.614990234375,-63.232421875,-62.591552734375,-63.446044921875,-63.90380859375,-63.232421875,-63.17138671875
1.4206,-61.614990234375,-61.58447265625,-61.981201171875,-63.446044921875,-62.896728515625,-63.53759765625,-63.934326171875,-63.385009765625,-63.41552734375
1.4208,-61.4013671875,-61.553955078125,-61.981201171875,-63.17138671875,-62.744140625,-63.3544921875,-63.995361328125,-63.323974609375,-63.262939453125
1.421,-61.553955078125,-61.859130859375,-62.042236328125,-63.018798828125,-62.744140625,-63.751220703125,-64.117431640625,-63.385009765625,-62.92724609375
1.4212,-61.279296875,-62.01171875,-62.1337890625,-62.92724609375,-62.591552734375,-63.507080078125,-64.178466796875,-63.507080078125,-62.98828125
1.4214,-61.34033203125,-61.981201171875,-61.58447265625,-63.262939453125,-63.04931640625,-63.812255859375,-64.0869140625,-63.507080078125,-62.98828125
1.4216,-61.553955078125,-61.492919921875,-62.19482421875,-63.4765625,-62.6220703125,-63.5986328125,-63.78173828125,-63.65966796875,-63.323974609375
1.4218000000000002,-61.46240234375,-61.5234375,-62.103271484375,-63.507080078125,-62.80517578125,-63.507080078125,-63.65966796875,-63.5986328125,-63.323974609375
1.4220000000000002,-61.309814453125,-61.5234375,-62.164306640625,-63.323974609375,-63.1103515625,-63.8427734375,-63.65966796875,-63.53759765625,-63.3544921875
1.4222000000000001,-61.737060546875,-61.431884765625,-61.8896484375,-63.262939453125,-62.896728515625,-63.5986328125,-63.5986328125,-63.4765625,-63.232421875
1.4224,-61.492919921875,-61.82861328125,-61.767578125,-63.201904296875,-62.43896484375,-63.751220703125,-63.873291015625,-63.385009765625,-63.232421875
1.4226,-61.6455078125,-61.58447265625,-61.553955078125,-63.17138671875,-62.744140625,-63.41552734375,-63.90380859375,-63.29345703125,-62.98828125
1.4228,-61.58447265625,-61.981201171875,-61.82861328125,-63.140869140625,-62.98828125,-63.96484375,-64.14794921875,-63.1103515625,-62.98828125
1.423,-61.5234375,-62.01171875,-61.981201171875,-63.232421875,-63.079833984375,-63.65966796875,-63.812255859375,-63.1103515625,-62.957763671875
1.4232,-61.920166015625,-61.6455078125,-62.103271484375,-63.262939453125,-62.92724609375,-63.41552734375,-63.751220703125,-63.17138671875,-62.98828125
1.4234,-61.82861328125,-61.8896484375,-62.286376953125,-63.41552734375,-62.835693359375,-63.751220703125,-63.65966796875,-63.29345703125,-62.92724609375
1.4236,-61.46240234375,-61.95068359375,-61.8896484375,-63.41552734375,-62.5,-63.812255859375,-63.78173828125,-63.232421875,-63.140869140625
1.4238000000000002,-61.767578125,-61.676025390625,-61.82861328125,-63.507080078125,-62.652587890625,-63.720703125,-63.507080078125,-63.1103515625,-63.140869140625
1.4240000000000002,-62.01171875,-61.859130859375,-62.164306640625,-63.568115234375,-62.591552734375,-63.5986328125,-63.873291015625,-63.507080078125,-63.17138671875
1.4242000000000001,-61.859130859375,-61.737060546875,-61.798095703125,-63.4765625,-62.8662109375,-63.41552734375,-63.629150390625,-63.3544921875,-63.201904296875
1.4244,-61.58447265625,-61.676025390625,-62.225341796875,-63.232421875,-62.68310546875,-63.53759765625,-64.056396484375,-63.140869140625,-63.17138671875
1.4246,-61.492919921875,-62.01171875,-61.95068359375,-62.98828125,-62.92724609375,-63.65966796875,-63.8427734375,-63.201904296875,-62.8662109375
1.4248,-61.58447265625,-61.798095703125,-61.737060546875,-62.98828125,-62.92724609375,-63.751220703125,-63.53759765625,-63.507080078125,-62.80517578125
1.425,-61.6455078125,-61.6455078125,-61.82861328125,-63.29345703125,-62.713623046875,-63.751220703125,-63.96484375,-63.385009765625,-62.744140625
1.4252,-61.614990234375,-62.042236328125,-62.255859375,-63.629150390625,-62.835693359375,-63.78173828125,-63.96484375,-63.29345703125,-63.1103515625
1.4254,-61.6455078125,-62.042236328125,-61.737060546875,-63.507080078125,-62.469482421875,-63.65966796875,-63.629150390625,-63.507080078125,-62.896728515625
1.4256,-61.4013671875,-61.767578125,-62.286376953125,-63.232421875,-62.68310546875,-63.65966796875,-63.78173828125,-63.446044921875,-63.04931640625
1.4258000000000002,-61.431884765625,-61.614990234375,-61.798095703125,-63.446044921875,-62.530517578125,-63.629150390625,-63.90380859375,-63.507080078125,-63.262939453125
1.4260000000000002,-61.279296875,-61.981201171875,-62.255859375,-63.507080078125,-62.652587890625,-63.446044921875,-64.02587890625,-63.568115234375,-63.140869140625
1.4262000000000001,-61.431884765625,-62.164306640625,-61.767578125,-63.1103515625,-62.713623046875,-63.5986328125,-63.812255859375,-63.201904296875,-62.92724609375
1.4264000000000001,-61.248779296875,-61.981201171875,-61.920166015625,-63.232421875,-62.835693359375,-63.5986328125,-63.65966796875,-63.018798828125,-63.04931640625
1.4266,-61.492919921875,-62.164306640625,-62.042236328125,-63.41552734375,-63.17138671875,-63.5986328125,-63.5986328125,-63.507080078125,-63.140869140625
1.4268,-61.370849609375,-61.737060546875,-61.798095703125,-63.3544921875,-62.896728515625,-63.5986328125,-63.751220703125,-63.41552734375,-62.957763671875
1.427,-61.309814453125,-61.676025390625,-61.859130859375,-63.140869140625,-62.652587890625,-63.4765625,-64.056396484375,-63.262939453125,-63.04931640625
1.4272,-61.126708984375,-61.95068359375,-62.225341796875,-63.385009765625,-62.713623046875,-63.41552734375,-63.995361328125,-63.17138671875,-63.232421875
1.4274,-61.004638671875,-61.737060546875,-62.347412109375,-63.04931640625,-62.80517578125,-63.507080078125,-63.96484375,-63.323974609375,-62.80517578125
1.4276,-61.370849609375,-61.920166015625,-61.798095703125,-63.568115234375,-62.591552734375,-63.690185546875,-63.90380859375,-63.65966796875,-62.92724609375
1.4278,-61.09619140625,-61.859130859375,-61.8896484375,-62.98828125,-63.201904296875,-63.751220703125,-63.812255859375,-63.5986328125,-62.98828125
1.4280000000000002,-61.34033203125,-62.01171875,-62.225341796875,-63.4765625,-62.713623046875,-63.690185546875,-63.873291015625,-63.4765625,-62.92724609375
1.4282000000000001,-61.492919921875,-62.07275390625,-62.286376953125,-63.3544921875,-62.98828125,-63.995361328125,-63.90380859375,-63.232421875,-62.744140625
1.4284000000000001,-61.614990234375,-62.01171875,-62.103271484375,-62.957763671875,-63.17138671875,-63.995361328125,-63.96484375,-63.262939453125,-63.018798828125
1.4286,-61.58447265625,-62.07275390625,-61.82861328125,-63.29345703125,-62.80517578125,-63.934326171875,-64.0869140625,-63.17138671875,-63.232421875
1.4288,-61.6455078125,-62.103271484375,-61.737060546875,-63.4765625,-62.6220703125,-63.78173828125,-64.117431640625,-63.29345703125,-63.04931640625
1.429,-61.676025390625,-61.767578125,-61.614990234375,-63.262939453125,-63.1103515625,-63.720703125,-64.0869140625,-63.262939453125,-62.98828125
1.4292,-61.248779296875,-61.614990234375,-61.95068359375,-63.018798828125,-62.652587890625,-63.90380859375,-63.8427734375,-63.385009765625,-62.68310546875
1.4294,-61.676025390625,-61.6455078125,-61.920166015625,-63.323974609375,-63.17138671875,-63.507080078125,-63.751220703125,-63.201904296875,-62.6220703125
1.4296,-61.70654296875,-61.6455078125,-62.43896484375,-63.629150390625,-62.744140625,-63.812255859375,-63.690185546875,-63.29345703125,-62.92724609375
1.4298,-61.492919921875,-62.042236328125,-62.31689453125,-63.53759765625,-62.957763671875,-63.568115234375,-63.720703125,-63.262939453125,-63.04931640625
1.4300000000000002,-61.187744140625,-62.103271484375,-62.286376953125,-63.5986328125,-63.232421875,-63.4765625,-64.0869140625,-63.17138671875,-63.3544921875
1.4302000000000001,-61.431884765625,-61.95068359375,-62.5,-63.04931640625,-62.896728515625,-63.5986328125,-64.178466796875,-63.262939453125,-63.1103515625
1.4304000000000001,-61.46240234375,-61.981201171875,-62.225341796875,-63.140869140625,-62.98828125,-63.90380859375,-64.056396484375,-63.140869140625,-63.3544921875
1.4306,-61.34033203125,-62.042236328125,-62.225341796875,-63.262939453125,-63.140869140625,-63.507080078125,-64.14794921875,-63.17138671875,-63.140869140625
1.4308,-61.279296875,-61.553955078125,-61.981201171875,-63.53759765625,-63.140869140625,-63.90380859375,-63.720703125,-63.5986328125,-63.262939453125
1.431,-61.492919921875,-61.920166015625,-61.8896484375,-63.4765625,-62.8662109375,-63.507080078125,-64.056396484375,-63.629150390625,-63.53759765625
1.4312,-61.21826171875,-61.95068359375,-61.6455078125,-63.4765625,-62.591552734375,-63.96484375,-63.78173828125,-63.507080078125,-63.262939453125
1.4314,-61.614990234375,-61.920166015625,-61.82861328125,-63.568115234375,-62.8662109375,-63.812255859375,-64.02587890625,-63.3544921875,-63.53759765625
1.4316,-61.614990234375,-61.614990234375,-62.103271484375,-63.4765625,-63.201904296875,-63.568115234375,-64.117431640625,-63.262939453125,-63.17138671875
1.4318,-61.279296875,-61.920166015625,-62.31689453125,-63.507080078125,-63.079833984375,-63.873291015625,-64.056396484375,-63.29345703125,-63.079833984375
1.4320000000000002,-61.279296875,-61.767578125,-62.347412109375,-63.4765625,-62.92724609375,-63.751220703125,-63.995361328125,-63.29345703125,-62.713623046875
1.4322000000000001,-61.46240234375,-61.798095703125,-62.286376953125,-63.41552734375,-62.713623046875,-63.385009765625,-64.239501953125,-63.568115234375,-62.6220703125
1.4324000000000001,-61.492919921875,-61.614990234375,-61.981201171875,-63.4765625,-62.56103515625,-63.507080078125,-63.995361328125,-63.29345703125,-62.835693359375
1.4326,-61.187744140625,-62.07275390625,-61.95068359375,-63.65966796875,-62.652587890625,-63.995361328125,-64.117431640625,-63.65966796875,-63.140869140625
1.4328,-61.187744140625,-61.614990234375,-61.920166015625,-63.446044921875,-62.744140625,-63.629150390625,-64.117431640625,-63.568115234375,-63.232421875
1.433,-61.279296875,-61.920166015625,-62.286376953125,-63.385009765625,-63.079833984375,-63.568115234375,-63.8427734375,-63.3544921875,-63.17138671875
1.4332,-61.5234375,-62.103271484375,-62.1337890625,-63.17138671875,-63.079833984375,-63.812255859375,-64.056396484375,-63.568115234375,-62.98828125
1.4334,-61.553955078125,-61.8896484375,-61.798095703125,-63.1103515625,-63.079833984375,-64.02587890625,-64.239501953125,-63.78173828125,-63.1103515625
1.4336,-61.431884765625,-61.614990234375,-62.01171875,-63.201904296875,-63.17138671875,-64.239501953125,-63.995361328125,-63.323974609375,-62.98828125
1.4338,-61.4013671875,-61.614990234375,-62.07275390625,-63.446044921875,-63.140869140625,-63.751220703125,-63.934326171875,-63.720703125,-63.232421875
1.4340000000000002,-61.248779296875,-61.859130859375,-61.920166015625,-63.41552734375,-63.3544921875,-63.568115234375,-64.14794921875,-63.3544921875,-62.92724609375
1.4342000000000001,-61.1572265625,-61.981201171875,-62.07275390625,-63.232421875,-63.232421875,-63.53759765625,-64.208984375,-63.446044921875,-62.957763671875
1.4344000000000001,-61.248779296875,-61.920166015625,-62.225341796875,-63.29345703125,-63.17138671875,-63.53759765625,-63.96484375,-63.8427734375,-63.079833984375
1.4346,-61.03515625,-61.82861328125,-61.920166015625,-63.29345703125,-63.04931640625,-63.812255859375,-63.751220703125,-63.3544921875,-63.201904296875
1.4348,-61.004638671875,-61.798095703125,-62.255859375,-63.53759765625,-62.835693359375,-64.239501953125,-63.90380859375,-63.29345703125,-62.896728515625
1.435,-61.09619140625,-61.6455078125,-62.286376953125,-63.4765625,-62.6220703125,-63.90380859375,-64.178466796875,-63.720703125,-63.323974609375
1.4352,-61.09619140625,-61.676025390625,-62.103271484375,-63.201904296875,-62.744140625,-63.873291015625,-64.39208984375,-63.4765625,-62.957763671875
1.4354,-61.1572265625,-61.70654296875,-61.8896484375,-63.29345703125,-62.98828125,-63.96484375,-64.300537109375,-63.3544921875,-63.262939453125
1.4356,-61.279296875,-61.614990234375,-61.920166015625,-63.41552734375,-63.140869140625,-64.02587890625,-64.14794921875,-63.4765625,-63.201904296875
1.4358,-61.431884765625,-61.6455078125,-62.255859375,-63.17138671875,-63.079833984375,-63.96484375,-64.056396484375,-63.78173828125,-62.8662109375
1.4360000000000002,-61.614990234375,-61.614990234375,-62.286376953125,-63.323974609375,-62.896728515625,-63.934326171875,-63.873291015625,-63.751220703125,-63.446044921875
1.4362000000000001,-61.58447265625,-61.676025390625,-62.3779296875,-63.323974609375,-62.98828125,-63.8427734375,-63.90380859375,-63.4765625,-63.323974609375
1.4364000000000001,-61.5234375,-61.767578125,-62.1337890625,-62.98828125,-62.744140625,-63.720703125,-63.812255859375,-63.3544921875,-62.80517578125
1.4366,-61.187744140625,-61.6455078125,-61.981201171875,-63.323974609375,-63.17138671875,-63.720703125,-63.90380859375,-63.5986328125,-62.957763671875
1.4368,-61.248779296875,-61.676025390625,-62.01171875,-63.41552734375,-63.04931640625,-63.751220703125,-63.873291015625,-63.8427734375,-63.201904296875
1.437,-61.4013671875,-61.737060546875,-61.920166015625,-63.17138671875,-62.744140625,-63.8427734375,-63.90380859375,-63.873291015625,-63.29345703125
1.4372,-61.46240234375,-61.8896484375,-61.95068359375,-63.018798828125,-62.957763671875,-63.995361328125,-64.0869140625,-63.78173828125,-63.1103515625
1.4374,-61.187744140625,-61.920166015625,-61.859130859375,-63.29345703125,-63.018798828125,-63.873291015625,-63.873291015625,-63.629150390625,-62.896728515625
1.4376,-61.553955078125,-61.95068359375,-61.82861328125,-63.568115234375,-62.92724609375,-63.690185546875,-63.90380859375,-63.446044921875,-62.98828125
1.4378,-61.248779296875,-61.981201171875,-61.676025390625,-63.4765625,-62.835693359375,-64.02587890625,-63.873291015625,-63.262939453125,-63.29345703125
1.4380000000000002,-61.248779296875,-61.798095703125,-61.614990234375,-63.323974609375,-63.079833984375,-63.78173828125,-64.208984375,-63.3544921875,-63.385009765625
1.4382000000000001,-61.492919921875,-61.767578125,-61.920166015625,-63.04931640625,-62.835693359375,-63.5986328125,-64.27001953125,-63.323974609375,-63.140869140625
1.4384000000000001,-61.553955078125,-62.1337890625,-61.859130859375,-63.17138671875,-62.835693359375,-63.751220703125,-64.056396484375,-63.4765625,-63.018798828125
1.4386,-61.248779296875,-62.164306640625,-62.01171875,-62.98828125,-63.1103515625,-63.96484375,-64.056396484375,-63.568115234375,-62.835693359375
1.4388,-61.737060546875,-62.07275390625,-61.920166015625,-63.079833984375,-62.98828125,-63.507080078125,-63.65966796875,-63.720703125,-62.98828125
1.439,-61.309814453125,-61.798095703125,-62.164306640625,-63.3544921875,-62.744140625,-63.78173828125,-64.27001953125,-63.720703125,-63.04931640625
1.4392,-61.737060546875,-62.225341796875,-62.31689453125,-63.323974609375,-62.652587890625,-63.720703125,-63.995361328125,-63.90380859375,-62.835693359375
1.4394,-61.309814453125,-61.767578125,-62.07275390625,-63.507080078125,-62.98828125,-63.934326171875,-64.178466796875,-63.8427734375,-62.92724609375
1.4396,-61.492919921875,-62.042236328125,-62.01171875,-63.629150390625,-63.140869140625,-63.53759765625,-64.0869140625,-63.78173828125,-62.92724609375
1.4398,-61.58447265625,-62.225341796875,-61.70654296875,-63.507080078125,-63.04931640625,-63.751220703125,-63.995361328125,-63.53759765625,-62.744140625
1.4400000000000002,-61.309814453125,-62.103271484375,-62.01171875,-63.446044921875,-62.896728515625,-63.873291015625,-64.39208984375,-63.29345703125,-62.957763671875
1.4402000000000001,-61.431884765625,-62.164306640625,-62.164306640625,-63.53759765625,-62.652587890625,-63.41552734375,-64.0869140625,-63.385009765625,-62.8662109375
1.4404000000000001,-61.6455078125,-62.286376953125,-62.31689453125,-63.385009765625,-62.744140625,-63.720703125,-64.117431640625,-63.4765625,-62.92724609375
1.4406,-61.6455078125,-62.103271484375,-62.255859375,-63.232421875,-62.896728515625,-63.90380859375,-64.14794921875,-63.812255859375,-62.744140625
1.4408,-61.370849609375,-62.042236328125,-61.981201171875,-63.140869140625,-62.98828125,-63.507080078125,-63.8427734375,-63.507080078125,-62.92724609375
1.441,-61.492919921875,-62.3779296875,-62.225341796875,-63.17138671875,-62.835693359375,-63.446044921875,-64.178466796875,-63.507080078125,-63.201904296875
1.4412,-61.58447265625,-61.981201171875,-61.95068359375,-63.323974609375,-62.8662109375,-63.385009765625,-64.14794921875,-63.812255859375,-63.29345703125
1.4414,-61.737060546875,-62.01171875,-61.981201171875,-63.507080078125,-62.957763671875,-63.78173828125,-63.934326171875,-63.65966796875,-63.201904296875
1.4416,-61.492919921875,-62.286376953125,-62.19482421875,-63.5986328125,-62.957763671875,-64.02587890625,-64.178466796875,-63.29345703125,-63.140869140625
1.4418,-61.309814453125,-62.255859375,-62.31689453125,-63.1103515625,-62.957763671875,-63.8427734375,-64.056396484375,-63.568115234375,-63.140869140625
1.4420000000000002,-61.21826171875,-61.981201171875,-61.82861328125,-63.1103515625,-62.744140625,-63.751220703125,-63.751220703125,-63.446044921875,-62.896728515625
1.4422000000000001,-61.309814453125,-62.01171875,-62.43896484375,-63.262939453125,-62.835693359375,-63.507080078125,-63.690185546875,-63.812255859375,-63.140869140625
1.4424000000000001,-61.5234375,-62.286376953125,-62.01171875,-63.29345703125,-62.835693359375,-63.41552734375,-63.90380859375,-63.385009765625,-63.232421875
1.4426,-61.6455078125,-62.43896484375,-62.5,-63.232421875,-62.652587890625,-63.41552734375,-64.14794921875,-63.8427734375,-63.1103515625
1.4428,-61.676025390625,-62.286376953125,-62.103271484375,-63.720703125,-62.8662109375,-63.4765625,-64.14794921875,-63.5986328125,-62.92724609375
1.443,-61.5234375,-61.981201171875,-61.95068359375,-63.385009765625,-63.04931640625,-63.5986328125,-63.96484375,-63.385009765625,-63.018798828125
1.4432,-61.6455078125,-61.859130859375,-62.3779296875,-63.41552734375,-63.17138671875,-63.720703125,-63.720703125,-63.53759765625,-63.079833984375
1.4434,-61.70654296875,-61.8896484375,-62.469482421875,-63.720703125,-63.079833984375,-63.65966796875,-63.873291015625,-63.751220703125,-62.8662109375
1.4436,-61.767578125,-62.042236328125,-62.01171875,-63.53759765625,-62.835693359375,-63.629150390625,-63.96484375,-63.720703125,-62.835693359375
1.4438,-61.70654296875,-62.225341796875,-61.920166015625,-63.385009765625,-62.835693359375,-63.53759765625,-64.02587890625,-63.140869140625,-63.04931640625
1.4440000000000002,-61.737060546875,-62.286376953125,-62.43896484375,-63.873291015625,-62.896728515625,-63.53759765625,-64.117431640625,-63.385009765625,-62.6220703125
1.4442000000000002,-61.58447265625,-62.3779296875,-62.5,-63.323974609375,-62.744140625,-63.3544921875,-64.117431640625,-63.4765625,-63.079833984375
1.4444000000000001,-61.34033203125,-62.19482421875,-62.255859375,-63.507080078125,-62.591552734375,-63.446044921875,-64.208984375,-63.720703125,-63.018798828125
1.4446,-61.21826171875,-62.347412109375,-62.042236328125,-63.65966796875,-63.140869140625,-63.53759765625,-64.27001953125,-63.812255859375,-62.713623046875
1.4448,-61.248779296875,-62.347412109375,-62.01171875,-63.323974609375,-62.80517578125,-63.751220703125,-64.27001953125,-63.568115234375,-62.80517578125
1.445,-61.5234375,-62.164306640625,-62.286376953125,-63.5986328125,-62.68310546875,-63.873291015625,-64.208984375,-63.507080078125,-63.17138671875
1.4452,-61.70654296875,-62.255859375,-62.43896484375,-63.751220703125,-62.957763671875,-63.751220703125,-64.300537109375,-63.385009765625,-63.079833984375
1.4454,-61.58447265625,-62.408447265625,-62.530517578125,-63.53759765625,-63.079833984375,-63.5986328125,-64.27001953125,-63.3544921875,-62.8662109375
1.4456,-61.4013671875,-62.469482421875,-62.286376953125,-63.17138671875,-62.8662109375,-63.446044921875,-64.239501953125,-63.29345703125,-62.8662109375
1.4458,-61.187744140625,-62.286376953125,-62.042236328125,-63.29345703125,-63.201904296875,-63.690185546875,-64.208984375,-63.385009765625,-63.04931640625
1.4460000000000002,-61.614990234375,-62.1337890625,-62.07275390625,-63.5986328125,-62.896728515625,-63.995361328125,-64.056396484375,-63.3544921875,-63.140869140625
1.4462000000000002,-61.58447265625,-61.95068359375,-62.103271484375,-63.720703125,-63.232421875,-63.5986328125,-63.90380859375,-63.385009765625,-63.140869140625
1.4464000000000001,-61.34033203125,-62.07275390625,-61.981201171875,-63.4765625,-62.744140625,-63.690185546875,-63.8427734375,-63.232421875,-63.079833984375
1.4466,-61.1572265625,-62.255859375,-61.82861328125,-63.17138671875,-63.079833984375,-63.751220703125,-63.934326171875,-63.4765625,-62.957763671875
1.4468,-61.553955078125,-62.31689453125,-62.01171875,-63.201904296875,-63.04931640625,-63.934326171875,-64.0869140625,-63.3544921875,-62.835693359375
1.447,-61.4013671875,-62.408447265625,-61.981201171875,-63.53759765625,-62.896728515625,-63.5986328125,-64.27001953125,-63.4765625,-62.8662109375
1.4472,-61.46240234375,-62.347412109375,-62.042236328125,-63.65966796875,-62.8662109375,-63.90380859375,-64.300537109375,-63.507080078125,-62.835693359375
1.4474,-61.1572265625,-61.8896484375,-62.1337890625,-63.629150390625,-63.232421875,-63.812255859375,-64.056396484375,-63.446044921875,-62.713623046875
1.4476,-61.553955078125,-62.286376953125,-62.347412109375,-63.568115234375,-63.262939453125,-63.873291015625,-64.14794921875,-63.751220703125,-62.98828125
1.4478,-61.248779296875,-62.042236328125,-62.408447265625,-63.323974609375,-62.8662109375,-63.751220703125,-63.8427734375,-63.90380859375,-62.92724609375
1.4480000000000002,-61.309814453125,-61.737060546875,-62.408447265625,-63.262939453125,-63.17138671875,-63.873291015625,-64.300537109375,-63.720703125,-62.835693359375
1.4482000000000002,-61.553955078125,-62.01171875,-62.164306640625,-63.079833984375,-63.1103515625,-63.53759765625,-64.117431640625,-63.53759765625,-62.744140625
1.4484000000000001,-61.248779296875,-62.07275390625,-61.981201171875,-63.1103515625,-63.201904296875,-63.812255859375,-63.65966796875,-63.4765625,-62.957763671875
